ElementCode,System,Table,Element,SystemType,Level,HIV,ProgramArea,Goal,PotentialOverlapHIV
1601,HMIS,DHIS,CBD QUANTITY ON HAND,Electronic,District,Y,ART,4,N
1602,HMIS,DHIS,CBD RETURNING CLIENTS,Electronic,District,Y,ART,4,N
1603,HMIS,DHIS,CBD SIDE EFFECTS,Electronic,District,Y,ART,4,N
1604,HMIS,DHIS,CBD TUBAL LIGATION,Electronic,District,Y,ART,4,N
1637,HMIS,DHIS,CBMNH HF CATCHMENT POPULATION,Electronic,District,Y,DEMO,4,Y
1638,HMIS,DHIS,CC 1 YEAR FOLLOW UP <30,Electronic,District,Y,CC,3,Y
1639,HMIS,DHIS,CC 1 YEAR FOLLOW UP >45,Electronic,District,Y,CC,3,Y
1640,HMIS,DHIS,CC 1 YEAR FOLLOW UP 30 45,Electronic,District,Y,CC,3,Y
1641,HMIS,DHIS,CC 1 YEAR FOLLOW UP HIV,Electronic,District,Y,CC,3,Y
1642,HMIS,DHIS,CC 1 YEAR FOLLOW UP HIV+,Electronic,District,Y,CC,3,Y
1643,HMIS,DHIS,CC 1 YEAR FOLLOW UP UNKNOWN,Electronic,District,Y,CC,3,Y
1644,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA + <30,Electronic,District,Y,CC,3,Y
1645,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA + >45,Electronic,District,Y,CC,3,Y
1646,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA + HIV,Electronic,District,Y,CC,3,Y
1647,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA + HIV+,Electronic,District,Y,CC,3,Y
1648,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA + UNKNOWN,Electronic,District,Y,CC,3,Y
1649,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA +30 45,Electronic,District,Y,CC,3,Y
1650,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA <30,Electronic,District,Y,CC,3,Y
1651,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA >45,Electronic,District,Y,CC,3,Y
1652,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA 30 45,Electronic,District,Y,CC,3,Y
1653,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA HIV,Electronic,District,Y,CC,3,Y
1654,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA HIV+,Electronic,District,Y,CC,3,Y
1655,HMIS,DHIS,CC 1 YEAR FOLLOW UP VIA UNKNOWN,Electronic,District,Y,CC,3,Y
1656,HMIS,DHIS,CC 3 MONTHS REVIEW <30,Electronic,District,Y,CC,3,Y
1657,HMIS,DHIS,CC 3 MONTHS REVIEW >45,Electronic,District,Y,CC,3,Y
1658,HMIS,DHIS,CC 3 MONTHS REVIEW 30 45,Electronic,District,Y,CC,3,Y
1659,HMIS,DHIS,CC 3 MONTHS REVIEW HIV,Electronic,District,Y,CC,3,Y
1660,HMIS,DHIS,CC 3 MONTHS REVIEW HIV+,Electronic,District,Y,CC,3,Y
1661,HMIS,DHIS,CC 3 MONTHS REVIEW UNKNOWN,Electronic,District,Y,CC,3,Y
1662,HMIS,DHIS,CC IMMEDIATE CRYO DONE <30,Electronic,District,Y,CC,3,Y
1663,HMIS,DHIS,CC IMMEDIATE CRYO DONE >45,Electronic,District,Y,CC,3,Y
1664,HMIS,DHIS,CC IMMEDIATE CRYO DONE 30 45,Electronic,District,Y,CC,3,Y
1665,HMIS,DHIS,CC IMMEDIATE CRYO DONE HIV,Electronic,District,Y,CC,3,Y
1666,HMIS,DHIS,CC IMMEDIATE CRYO DONE HIV+,Electronic,District,Y,CC,3,Y
1667,HMIS,DHIS,CC IMMEDIATE CRYO DONE UNKNOWN,Electronic,District,Y,CC,3,Y
1668,HMIS,DHIS,CC INITIAL VIA >45,Electronic,District,Y,CC,3,Y
1669,HMIS,DHIS,CC INITIAL VIA 30 45,Electronic,District,Y,CC,3,Y
1670,HMIS,DHIS,CC INITIAL VIA HIV,Electronic,District,Y,CC,3,Y
1671,HMIS,DHIS,CC INITIAL VIA HIV +,Electronic,District,Y,CC,3,Y
1672,HMIS,DHIS,CC INITIAL VIA HIV <30,Electronic,District,Y,CC,3,Y
1673,HMIS,DHIS,CC INITIAL VIA HIV UNKNOWN,Electronic,District,Y,CC,3,Y
1674,HMIS,DHIS,CC INITIAL VIA UNKNOWN,Electronic,District,Y,CC,3,Y
1675,HMIS,DHIS,CC INITIAL VIA+ <30,Electronic,District,Y,CC,3,Y
1676,HMIS,DHIS,CC INITIAL VIA+ >45,Electronic,District,Y,CC,3,Y
1677,HMIS,DHIS,CC INITIAL VIA+ 30 45,Electronic,District,Y,CC,3,Y
1678,HMIS,DHIS,CC INITIAL VIA+ HIV,Electronic,District,Y,CC,3,Y
1679,HMIS,DHIS,CC INITIAL VIA+ HIV +,Electronic,District,Y,CC,3,Y
1680,HMIS,DHIS,CC INITIAL VIA+ UNKNOWN,Electronic,District,Y,CC,3,Y
1681,HMIS,DHIS,CC POSTPONED CRYO <30,Electronic,District,Y,CC,3,Y
1682,HMIS,DHIS,CC POSTPONED CRYO >45,Electronic,District,Y,CC,3,Y
1683,HMIS,DHIS,CC POSTPONED CRYO 30 45,Electronic,District,Y,CC,3,Y
1684,HMIS,DHIS,CC POSTPONED CRYO DONE <30,Electronic,District,Y,CC,3,Y
1685,HMIS,DHIS,CC POSTPONED CRYO DONE >45,Electronic,District,Y,CC,3,Y
1686,HMIS,DHIS,CC POSTPONED CRYO DONE 30 45,Electronic,District,Y,CC,3,Y
1687,HMIS,DHIS,CC POSTPONED CRYO DONE HIV,Electronic,District,Y,CC,3,Y
1688,HMIS,DHIS,CC POSTPONED CRYO DONE HIV+,Electronic,District,Y,CC,3,Y
1689,HMIS,DHIS,CC POSTPONED CRYO DONE UNKNOWN,Electronic,District,Y,CC,3,Y
1690,HMIS,DHIS,CC POSTPONED CRYO HIV,Electronic,District,Y,CC,3,Y
1691,HMIS,DHIS,CC POSTPONED CRYO HIV+,Electronic,District,Y,CC,3,Y
1692,HMIS,DHIS,CC POSTPONED CRYO NOT DONE <30,Electronic,District,Y,CC,3,Y
1693,HMIS,DHIS,CC POSTPONED CRYO NOT DONE >45,Electronic,District,Y,CC,3,Y
1694,HMIS,DHIS,CC POSTPONED CRYO NOT DONE 30 45,Electronic,District,Y,CC,3,Y
1695,HMIS,DHIS,CC POSTPONED CRYO NOT DONE HIV,Electronic,District,Y,CC,3,Y
1696,HMIS,DHIS,CC POSTPONED CRYO NOT DONE HIV+,Electronic,District,Y,CC,3,Y
1697,HMIS,DHIS,CC POSTPONED CRYO NOT DONE UNKNOWN,Electronic,District,Y,CC,3,Y
1698,HMIS,DHIS,CC POSTPONED CRYO UNKNOWN,Electronic,District,Y,CC,3,Y
1699,HMIS,DHIS,CC PROBLEM VISIT <30,Electronic,District,Y,CC,3,Y
1700,HMIS,DHIS,CC PROBLEM VISIT >45,Electronic,District,Y,CC,3,Y
1701,HMIS,DHIS,CC PROBLEM VISIT 30 45,Electronic,District,Y,CC,3,Y
1702,HMIS,DHIS,CC PROBLEM VISIT HIV,Electronic,District,Y,CC,3,Y
1703,HMIS,DHIS,CC PROBLEM VISIT HIV+,Electronic,District,Y,CC,3,Y
1704,HMIS,DHIS,CC PROBLEM VISIT UNKNOWN,Electronic,District,Y,CC,3,Y
1705,HMIS,DHIS,CC REFERRAL >45,Electronic,District,Y,CC,3,Y
1706,HMIS,DHIS,CC REFERRAL LARGE LESION <30,Electronic,District,Y,CC,3,Y
1707,HMIS,DHIS,CC REFERRAL LARGE LESION >45,Electronic,District,Y,CC,3,Y
1708,HMIS,DHIS,CC REFERRAL LARGE LESION 30 45,Electronic,District,Y,CC,3,Y
1709,HMIS,DHIS,CC REFERRAL LARGE LESION HIV,Electronic,District,Y,CC,3,Y
1710,HMIS,DHIS,CC REFERRAL LARGE LESION HIV+,Electronic,District,Y,CC,3,Y
1711,HMIS,DHIS,CC REFERRAL LARGE LESION UNKNOWN,Electronic,District,Y,CC,3,Y
1712,HMIS,DHIS,CC REFERRAL OTHER GYN <30,Electronic,District,Y,CC,3,Y
1713,HMIS,DHIS,CC REFERRAL OTHER GYN >45,Electronic,District,Y,CC,3,Y
1714,HMIS,DHIS,CC REFERRAL OTHER GYN 30 45,Electronic,District,Y,CC,3,Y
1715,HMIS,DHIS,CC REFERRAL OTHER GYN HIV,Electronic,District,Y,CC,3,Y
1716,HMIS,DHIS,CC REFERRAL OTHER GYN HIV+,Electronic,District,Y,CC,3,Y
1717,HMIS,DHIS,CC REFERRAL OTHER GYN UNKNOWN,Electronic,District,Y,CC,3,Y
1718,HMIS,DHIS,CC REFERRAL SUSPECT CANCER <30,Electronic,District,Y,CC,3,Y
1719,HMIS,DHIS,CC REFERRAL SUSPECT CANCER >45,Electronic,District,Y,CC,3,Y
1720,HMIS,DHIS,CC REFERRAL SUSPECT CANCER 30 45,Electronic,District,Y,CC,3,Y
1721,HMIS,DHIS,CC REFERRAL SUSPECT CANCER HIV,Electronic,District,Y,CC,3,Y
1722,HMIS,DHIS,CC REFERRAL SUSPECT CANCER HIV+,Electronic,District,Y,CC,3,Y
1723,HMIS,DHIS,CC REFERRAL SUSPECT CANCER UNKNOWN,Electronic,District,Y,CC,3,Y
1736,HMIS,DHIS,COUNT  OF THOSE ASSESSED # WITH NORMAL NUTRITIONAL STATUS ANC PMTC,Electronic,District,Y,NUTRITION,3,Y
1737,HMIS,DHIS,COUNT  OF THOSE ASSESSED # WITH NORMAL NUTRITIONAL STATUS OPD,Electronic,District,Y,NUTRITION,3,Y
1738,HMIS,DHIS,COUNT  OF THOSE ASSESSED # WITH NORMAL NUTRITIONAL STATUS OTHER,Electronic,District,Y,NUTRITION,3,Y
1739,HMIS,DHIS,COUNT  OF THOSE ASSESSED # WITH NORMAL NUTRITIONAL STATUS PRE ART ART,Electronic,District,Y,NUTRITION,3,Y
1740,HMIS,DHIS,COUNT  OF THOSE ASSESSED # WITH NORMAL NUTRITIONAL STATUS TB,Electronic,District,Y,NUTRITION,3,Y
1778,HMIS,DHIS,CUMULATIVE DRUG BUDGET,Electronic,District,Y,DRUGS,9,Y
1779,HMIS,DHIS,CUMULATIVE DRUG EXPENDITURE,Electronic,District,Y,DRUGS,9,Y
1780,HMIS,DHIS,D  OF THOSE ASSESSED # WITH OVERWEIGHT OBESE ANC PMTC,Electronic,District,Y,NUTRITION,3,N
1781,HMIS,DHIS,D  OF THOSE ASSESSED # WITH OVERWEIGHT OBESE OPD,Electronic,District,Y,NUTRITION,3,N
1782,HMIS,DHIS,D  OF THOSE ASSESSED # WITH OVERWEIGHT OBESE OTHER,Electronic,District,Y,NUTRITION,3,N
1783,HMIS,DHIS,D  OF THOSE ASSESSED # WITH OVERWEIGHT OBESE PRE ART ART,Electronic,District,Y,NUTRITION,3,N
1784,HMIS,DHIS,D  OF THOSE ASSESSED # WITH OVERWEIGHT OBESE TB,Electronic,District,Y,NUTRITION,3,N
1868,HMIS,DHIS,EC CONFIRMED INFECTED,Electronic,District,Y,INFECTION,3,N
1869,HMIS,DHIS,EC CONFIRMED UNINFECTED,Electronic,District,Y,INFECTION,3,N
1870,HMIS,DHIS,EC CONTINUE FOLLOW UP,Electronic,District,Y,INFECTION,3,N
1871,HMIS,DHIS,EC DEFAULTED,Electronic,District,Y,INFECTION,3,N
1872,HMIS,DHIS,EC DIED,Electronic,District,Y,INFECTION,3,N
1873,HMIS,DHIS,EC DISCHARGED UNINFECTED,Electronic,District,Y,INFECTION,3,N
1874,HMIS,DHIS,EC NOT CONF NOT ELIGIBLE FOR ART,Electronic,District,Y,INFECTION,3,N
1875,HMIS,DHIS,EC NOT CONFIRMED PSHD ÀART,Electronic,District,Y,INFECTION,3,N
1876,HMIS,DHIS,EC NOT ON CPT,Electronic,District,Y,INFECTION,3,N
1877,HMIS,DHIS,EC ON CPT,Electronic,District,Y,INFECTION,34,N
1878,HMIS,DHIS,EC STARTED ART,Electronic,District,Y,INFECTION,34,N
1879,HMIS,DHIS,EC TOTAL REGISTERED IN BIRTH COHORT,Electronic,District,Y,INFECTION,3,N
1880,HMIS,DHIS,EC TRANSFERRED OUT,Electronic,District,Y,INFECTION,3,N
2169,HMIS,DHIS,ETAT AC MALARIA,Electronic,District,Y,MALARIA,3,Y
2170,HMIS,DHIS,ETAT AC MALNUTRITION,Electronic,District,Y,NUTRITION,3,Y
2179,HMIS,DHIS,ETAT CD MALNUTRITION,Electronic,District,Y,NUTRITION,3,Y
2184,HMIS,DHIS,EXPECTED DELIVERIES,Electronic,District,Y,PMTCT,6,Y
2186,HMIS,DHIS,EXPECTED PREGNANT WOMEN,Electronic,District,Y,DEMO,6,Y
2248,HMIS,DHIS,FAMILY PLANNING # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,Y,FP,3,Y
2249,HMIS,DHIS,FAMILY PLANNING # OF FILM SHOWS,Electronic,District,Y,FP,3,Y
2250,HMIS,DHIS,FAMILY PLANNING # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,Y,FP,3,Y
2251,HMIS,DHIS,FAMILY PLANNING # OF ROAD SHOWS,Electronic,District,Y,FP,3,Y
2252,HMIS,DHIS,FAMILY PLANNING DISTRICT HOSPITAL,Electronic,District,Y,FP,3,Y
2253,HMIS,DHIS,FAMILY PLANNING FLIPCHART,Electronic,District,Y,FP,3,Y
2254,HMIS,DHIS,FAMILY PLANNING HEALTH CENTRE,Electronic,District,Y,FP,3,Y
2255,HMIS,DHIS,FAMILY PLANNING HEALTH POST,Electronic,District,Y,FP,3,Y
2256,HMIS,DHIS,FAMILY PLANNING LEAFLETS,Electronic,District,Y,FP,3,Y
2257,HMIS,DHIS,FAMILY PLANNING NONE,Electronic,District,Y,FP,3,Y
2258,HMIS,DHIS,FAMILY PLANNING OTHER,Electronic,District,Y,FP,3,Y
2259,HMIS,DHIS,FAMILY PLANNING POSTERS,Electronic,District,Y,FP,3,Y
2260,HMIS,DHIS,FAMILY PLANNING RURAL COMM HOSP,Electronic,District,Y,FP,3,Y
2261,HMIS,DHIS,FAMILY PLANNING TOTAL PROVIDED IN THIS QUARTER,Electronic,District,Y,FP,3,Y
2262,HMIS,DHIS,FAMILY PLANNING TOTAL# PROVIDED IN THIS QUARTER,Electronic,District,Y,FP,3,Y
2263,HMIS,DHIS,FAMILY PLANNING TV DVDS,Electronic,District,Y,FP,3,Y
2264,HMIS,DHIS,FIN BUDGET DURING THE MONTH,Electronic,District,Y,BUDGET,9,Y
2265,HMIS,DHIS,FIN CUMULATIVE  YEAR TO DATE   DRUG EXPENDITURE,Electronic,District,Y,DRUGS,9,Y
2268,HMIS,DHIS,FIN DRUGS BUDGET,Electronic,District,Y,DRUGS,9,Y
2269,HMIS,DHIS,FIN DRUGS EXPENDITURE,Electronic,District,Y,DRUGS,9,Y
2275,HMIS,DHIS,FIN SALARIES BUDGET,Electronic,District,Y,BUDGET,9,N
2276,HMIS,DHIS,FIN TOTAL ANNUAL BUDGET,Electronic,District,Y,BUDGET,9,Y
2277,HMIS,DHIS,FIN TOTAL FUNDING RECEIVED,Electronic,District,Y,BUDGET,9,Y
2287,HMIS,DHIS,FP +9 MALE CONDOM,Electronic,District,Y,FP,3,Y
2291,HMIS,DHIS,FP 0 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y
2292,HMIS,DHIS,FP 0 FEMALE CONDOM,Electronic,District,Y,FP,3,Y
2293,HMIS,DHIS,FP 0 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2294,HMIS,DHIS,FP 0 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y
2295,HMIS,DHIS,FP 0 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y
2296,HMIS,DHIS,FP 0 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y
2297,HMIS,DHIS,FP 0 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y
2298,HMIS,DHIS,FP 0 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y
2299,HMIS,DHIS,FP 0 INTERVAL,Electronic,District,Y,FP,3,Y
2300,HMIS,DHIS,FP 0 IUCD,Electronic,District,Y,FP,3,Y
2301,HMIS,DHIS,FP 0 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y
2302,HMIS,DHIS,FP 0 LAM,Electronic,District,Y,FP,3,Y
2303,HMIS,DHIS,FP 0 MALE CONDOM,Electronic,District,Y,FP,3,Y
2304,HMIS,DHIS,FP 0 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2305,HMIS,DHIS,FP 0 NATURAL METHODS,Electronic,District,Y,FP,3,Y
2306,HMIS,DHIS,FP 0 POST PARTUM,Electronic,District,Y,FP,3,Y
2307,HMIS,DHIS,FP 0 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y
2308,HMIS,DHIS,FP 0 TUBAL LIGATION,Electronic,District,Y,FP,3,Y
2309,HMIS,DHIS,FP 0 VASECTOMY,Electronic,District,Y,FP,3,Y
2310,HMIS,DHIS,FP 1 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y
2311,HMIS,DHIS,FP 1 COMBINED ORAL,Electronic,District,Y,FP,3,Y
2312,HMIS,DHIS,FP 1 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y
2313,HMIS,DHIS,FP 1 FEMALE CONDOM,Electronic,District,Y,FP,3,Y
2314,HMIS,DHIS,FP 1 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2315,HMIS,DHIS,FP 1 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y
2316,HMIS,DHIS,FP 1 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y
2317,HMIS,DHIS,FP 1 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y
2318,HMIS,DHIS,FP 1 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y
2319,HMIS,DHIS,FP 1 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y
2320,HMIS,DHIS,FP 1 INTERVAL,Electronic,District,Y,FP,3,Y
2321,HMIS,DHIS,FP 1 IUCD,Electronic,District,Y,FP,3,Y
2322,HMIS,DHIS,FP 1 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y
2323,HMIS,DHIS,FP 1 LAM,Electronic,District,Y,FP,3,Y
2324,HMIS,DHIS,FP 1 MALE CONDOM,Electronic,District,Y,FP,3,Y
2325,HMIS,DHIS,FP 1 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2326,HMIS,DHIS,FP 1 NATURAL METHODS,Electronic,District,Y,FP,3,Y
2327,HMIS,DHIS,FP 1 POST PARTUM,Electronic,District,Y,FP,3,Y
2328,HMIS,DHIS,FP 1 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y
2329,HMIS,DHIS,FP 1 TUBAL LIGATION,Electronic,District,Y,FP,3,Y
2330,HMIS,DHIS,FP 1 VASECTOMY,Electronic,District,Y,FP,3,Y
2331,HMIS,DHIS,FP 2 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y
2332,HMIS,DHIS,FP 2 COMBINED ORAL,Electronic,District,Y,FP,3,Y
2333,HMIS,DHIS,FP 2 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y
2334,HMIS,DHIS,FP 2 FEMALE CONDOM,Electronic,District,Y,FP,3,Y
2335,HMIS,DHIS,FP 2 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2336,HMIS,DHIS,FP 2 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y
2337,HMIS,DHIS,FP 2 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y
2338,HMIS,DHIS,FP 2 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y
2339,HMIS,DHIS,FP 2 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y
2340,HMIS,DHIS,FP 2 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y
2341,HMIS,DHIS,FP 2 INTERVAL,Electronic,District,Y,FP,3,Y
2342,HMIS,DHIS,FP 2 IUCD,Electronic,District,Y,FP,3,Y
2343,HMIS,DHIS,FP 2 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y
2344,HMIS,DHIS,FP 2 LAM,Electronic,District,Y,FP,3,Y
2345,HMIS,DHIS,FP 2 MALE CONDOM,Electronic,District,Y,FP,3,Y
2346,HMIS,DHIS,FP 2 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2347,HMIS,DHIS,FP 2 NATURAL METHODS,Electronic,District,Y,FP,3,Y
2348,HMIS,DHIS,FP 2 POST PARTUM,Electronic,District,Y,FP,3,Y
2349,HMIS,DHIS,FP 2 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y
2350,HMIS,DHIS,FP 2 TUBAL LIGATION,Electronic,District,Y,FP,3,Y
2351,HMIS,DHIS,FP 2 VASECTOMY,Electronic,District,Y,FP,3,Y
2352,HMIS,DHIS,FP 20 24 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y
2353,HMIS,DHIS,FP 20 24 COMBINED ORAL,Electronic,District,Y,FP,3,Y
2354,HMIS,DHIS,FP 20 24 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y
2355,HMIS,DHIS,FP 20 24 FEMALE CONDOM,Electronic,District,Y,FP,3,Y
2356,HMIS,DHIS,FP 20 24 FEMALE CONDOM BACKUP,Electronic,District,Y,FP,3,Y
2357,HMIS,DHIS,FP 20 24 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y
2358,HMIS,DHIS,FP 20 24 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y
2359,HMIS,DHIS,FP 20 24 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y
2360,HMIS,DHIS,FP 20 24 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y
2361,HMIS,DHIS,FP 20 24 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y
2362,HMIS,DHIS,FP 20 24 INTERVAL,Electronic,District,Y,FP,3,Y
2363,HMIS,DHIS,FP 20 24 IUCD INSERTION,Electronic,District,Y,FP,3,Y
2364,HMIS,DHIS,FP 20 24 IUCD REMOVAL,Electronic,District,Y,FP,3,Y
2365,HMIS,DHIS,FP 20 24 JADELLE INSERTION,Electronic,District,Y,FP,3,Y
2366,HMIS,DHIS,FP 20 24 JADELLE REMOVAL,Electronic,District,Y,FP,3,Y
2367,HMIS,DHIS,FP 20 24 LAM,Electronic,District,Y,FP,3,Y
2368,HMIS,DHIS,FP 20 24 MALE CONDOM,Electronic,District,Y,FP,3,Y
2369,HMIS,DHIS,FP 20 24 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2370,HMIS,DHIS,FP 20 24 NATURAL METHODS,Electronic,District,Y,FP,3,Y
2371,HMIS,DHIS,FP 20 24 POST PARTUM,Electronic,District,Y,FP,3,Y
2372,HMIS,DHIS,FP 20 24 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y
2373,HMIS,DHIS,FP 20 24 TUBAL LIGATION,Electronic,District,Y,FP,3,Y
2374,HMIS,DHIS,FP 20 24 VASECTOMY,Electronic,District,Y,FP,3,Y
2375,HMIS,DHIS,FP 25 29 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y
2376,HMIS,DHIS,FP 25 29 COMBINED ORAL,Electronic,District,Y,FP,3,Y
2377,HMIS,DHIS,FP 25 29 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y
2378,HMIS,DHIS,FP 25 29 FEMALE CONDOM,Electronic,District,Y,FP,3,Y
2379,HMIS,DHIS,FP 25 29 FEMALE CONDOM BACKUP,Electronic,District,Y,FP,3,Y
2380,HMIS,DHIS,FP 25 29 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y
2381,HMIS,DHIS,FP 25 29 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y
2382,HMIS,DHIS,FP 25 29 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y
2383,HMIS,DHIS,FP 25 29 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y
2384,HMIS,DHIS,FP 25 29 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y
2385,HMIS,DHIS,FP 25 29 INTERVAL,Electronic,District,Y,FP,3,Y
2386,HMIS,DHIS,FP 25 29 IUCD INSERTION,Electronic,District,Y,FP,3,Y
2387,HMIS,DHIS,FP 25 29 IUCD REMOVAL,Electronic,District,Y,FP,3,Y
2388,HMIS,DHIS,FP 25 29 JADELLE INSERTION,Electronic,District,Y,FP,3,Y
2389,HMIS,DHIS,FP 25 29 JADELLE REMOVALS,Electronic,District,Y,FP,3,Y
2390,HMIS,DHIS,FP 25 29 LAM,Electronic,District,Y,FP,3,Y
2391,HMIS,DHIS,FP 25 29 MALE CONDOM,Electronic,District,Y,FP,3,Y
2392,HMIS,DHIS,FP 25 29 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2393,HMIS,DHIS,FP 25 29 NATURAL METHODS,Electronic,District,Y,FP,3,Y
2394,HMIS,DHIS,FP 25 29 POST PARTUM,Electronic,District,Y,FP,3,Y
2395,HMIS,DHIS,FP 25 29 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y
2396,HMIS,DHIS,FP 25 29 TUBAL LIGATION,Electronic,District,Y,FP,3,Y
2397,HMIS,DHIS,FP 25 29 VASECTOMY,Electronic,District,Y,FP,3,Y
2398,HMIS,DHIS,FP 3 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y
2399,HMIS,DHIS,FP 3 COMBINED ORAL,Electronic,District,Y,FP,3,Y
2400,HMIS,DHIS,FP 3 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y
2401,HMIS,DHIS,FP 3 FEMALE CONDOM,Electronic,District,Y,FP,3,Y
2402,HMIS,DHIS,FP 3 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2403,HMIS,DHIS,FP 3 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y
2404,HMIS,DHIS,FP 3 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y
2405,HMIS,DHIS,FP 3 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y
2406,HMIS,DHIS,FP 3 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y
2407,HMIS,DHIS,FP 3 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y
2408,HMIS,DHIS,FP 3 INTERVAL,Electronic,District,Y,FP,3,Y
2409,HMIS,DHIS,FP 3 IUCD,Electronic,District,Y,FP,3,Y
2410,HMIS,DHIS,FP 3 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y
2411,HMIS,DHIS,FP 3 LAM,Electronic,District,Y,FP,3,Y
2412,HMIS,DHIS,FP 3 MALE CONDOM,Electronic,District,Y,FP,3,Y
2413,HMIS,DHIS,FP 3 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y
2414,HMIS,DHIS,FP 3 NATURAL METHODS,Electronic,District,Y,FP,3,Y
2415,HMIS,DHIS,FP 3 POST PARTUM,Electronic,District,Y,FP,3,Y
2416,HMIS,DHIS,FP 3 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y
2417,HMIS,DHIS,FP 3 TUBAL LIGATION,Electronic,District,Y,FP,3,Y
