ElementCode,System,Table,Element,SystemType,Level,HIV,ProgramArea,Goal,PotentialOverlapHIV
1374,HMIS,DHIS,ADULTS 19 YEARS OR OLDER MODERATE TOTAL WHO RECEIVED SUPPLEMENTARY FOOD,Electronic,District,Y,NUTRITION,3,Y
1375,HMIS,DHIS,ADULTS 19 YEARS OR OLDER MODERATE TOTAL WHO RECEIVED THERAPEUTIC AND OR SUPPLEMENTARY FOOD,Electronic,District,Y,NUTRITION,3,Y
1376,HMIS,DHIS,ADULTS 19 YEARS OR OLDER MODERATE TOTAL=E+F+H+I+J,Electronic,District,Y,NUTRITION,3,Y
1377,HMIS,DHIS,ADULTS 19 YEARS OR OLDER MODERATE TRANSFERRED OUT,Electronic,District,Y,NUTRITION,3,Y
1378,HMIS,DHIS,ADULTS 19 YEARS OR OLDER NON RECOVERED  TREATMENT FAILURE  I,Electronic,District,Y,NUTRITION,3,Y
1379,HMIS,DHIS,ADULTS 19 YEARS OR OLDER RECOVERED  TRANSITIONED  E,Electronic,District,Y,NUTRITION,3,Y
1380,HMIS,DHIS,ADULTS 19 YEARS OR OLDER TOTAL AT THE END OF THE MONTH,Electronic,District,Y,NUTRITION,3,Y
1381,HMIS,DHIS,ADULTS 19 YEARS OR OLDER TOTAL AT THE START OF THE MONTH,Electronic,District,Y,NUTRITION,3,Y
1382,HMIS,DHIS,ADULTS 19 YEARS OR OLDER TOTAL WHO RECEIVED THERAPEUTIC AND OR SUPPLEMENTARY FOOD,Electronic,District,Y,NUTRITION,3,Y
1383,HMIS,DHIS,ADULTS 19 YEARS OR OLDER TOTAL=E+F+H+I+J,Electronic,District,Y,NUTRITION,3,Y
1384,HMIS,DHIS,ADULTS 19 YEARS OR OLDER TRANSFERRED OUT J,Electronic,District,Y,NUTRITION,3,Y
1385,HMIS,DHIS,ALL OTHER COMMUNICABLE DISEASES ADMISSION,Electronic,District,N,OTHER,none,
1386,HMIS,DHIS,ALL OTHER COMMUNICABLE DISEASES INPATIENT DEATH,Electronic,District,N,OTHER,none,
1387,HMIS,DHIS,ALL OTHER COMMUNICABLE DISEASES NEW,Electronic,District,N,OTHER,none,
1388,HMIS,DHIS,ALL OTHER NON COMMUNICABLE DISEASES NEW,Electronic,District,N,,none,
1389,HMIS,DHIS,ALL OTHER POSITIONS,Electronic,District,N,,none,
1390,HMIS,DHIS,ALL OTHER SURGICAL CONDITIONS ADMISSION,Electronic,District,N,,none,
1391,HMIS,DHIS,ALL OTHER SURGICAL CONDITIONS INPATIENT DEATH,Electronic,District,N,,none,
1392,HMIS,DHIS,ALL OTHER SURGICAL CONDITIONS NEW,Electronic,District,N,,none,
1393,HMIS,DHIS,AM NUM OF ASSETS REPORTEDLY IN NEED OF MANTAINANCE,Electronic,District,N,,none,
1394,HMIS,DHIS,AM NUMBER OF ASSET LOSSES  INCLUDING THEFTS,Electronic,District,N,,none,
1395,HMIS,DHIS,AM NUMBER OF ASSETS ACQUIRED,Electronic,District,N,,none,
1396,HMIS,DHIS,AM NUMBER OF ASSETS DONATIONS RECEIVED,Electronic,District,N,,none,
1397,HMIS,DHIS,AM NUMBER OF ASSETS MANTAINED,Electronic,District,N,,none,
1398,HMIS,DHIS,AM TOT ESTIMATED VALUE OF ASSETS RECEIVED  PURCHASES AND DONATIONS,Electronic,District,N,,none,
1399,HMIS,DHIS,AM TOTAL COST OF ALL ASSET REPAIRS INCURRED,Electronic,District,N,,none,
1400,HMIS,DHIS,AM TOTAL ESTIMATED VALUE OF ALL ASSETS LOSSES,Electronic,District,N,,none,
1401,HMIS,DHIS,ANAEMIA ADMISSION,Electronic,District,N,,none,
1402,HMIS,DHIS,ANAEMIA INPATIENT DEATH,Electronic,District,N,,none,
1403,HMIS,DHIS,ANAEMIA NEW,Electronic,District,N,,none,
1404,HMIS,DHIS,ANC ART STATUS 1ST VISIT NOT ON ART,Electronic,District,Y,PMTCT,6,Y
1405,HMIS,DHIS,ANC ART STATUS 1ST VISIT ON ART BEFORE ANC,Electronic,District,Y,PMTCT,46,Y
1406,HMIS,DHIS,ANC ART STATUS 1ST VISIT START ART 0 27 WKS,Electronic,District,Y,PMTCT,46,Y
1407,HMIS,DHIS,ANC ART STATUS 1ST VISIT START ART 28+ WKS,Electronic,District,Y,PMTCT,46,Y
1408,HMIS,DHIS,ANC HIV STATUS 1ST VISIT NEW +VE,Electronic,District,Y,PMTCT,46,Y
1409,HMIS,DHIS,ANC HIV STATUS 1ST VISIT NEW VE,Electronic,District,Y,PMTCT,46,Y
1410,HMIS,DHIS,ANC HIV STATUS 1ST VISIT NOT DONE,Electronic,District,Y,PMTCT,46,Y
1411,HMIS,DHIS,ANC HIV STATUS 1ST VISIT PREV +VE,Electronic,District,Y,PMTCT,46,Y
1412,HMIS,DHIS,ANC HIV STATUS 1ST VISIT PREV VE,Electronic,District,Y,PMTCT,46,Y
1413,HMIS,DHIS,ANC HIV TEST RESULT NEW +VE,Electronic,District,Y,PMTCT,46,Y
1414,HMIS,DHIS,ANC HIV TEST RESULT NEW VE,Electronic,District,Y,PMTCT,46,Y
1415,HMIS,DHIS,ANC HIV TEST RESULT NOT DONE,Electronic,District,Y,PMTCT,46,Y
1416,HMIS,DHIS,ANC HIV TEST RESULT PREV +VE,Electronic,District,Y,PMTCT,46,Y
1417,HMIS,DHIS,ANC HIV TEST RESULT PREV VE,Electronic,District,Y,PMTCT,46,Y
1418,HMIS,DHIS,ANC NEW WOMEN REGISTERED,Electronic,District,Y,PMTCT,6,Y
1419,HMIS,DHIS,ANC NOT ON ART,Electronic,District,Y,PMTCT,6,Y
1420,HMIS,DHIS,ANC ON ART BEFORE ANC,Electronic,District,Y,PMTCT,46,Y
1421,HMIS,DHIS,ANC PRE ECLAMSIA YES,Electronic,District,Y,PMTCT,6,Y
1422,HMIS,DHIS,ANC RECEIVED 2+ TTV DOSES,Electronic,District,Y,PMTCT,46,Y
1423,HMIS,DHIS,ANC RECEIVED FEFO 120+ TABS,Electronic,District,Y,PMTCT,6,Y
1424,HMIS,DHIS,ANC RECIEVED 0 SP DOSES,Electronic,District,Y,PMTCT,6,Y
1425,HMIS,DHIS,ANC RECIEVED 1X3 SP TABS,Electronic,District,Y,PMTCT,6,Y
1426,HMIS,DHIS,ANC RECIEVED 2X3 SP TABS,Electronic,District,Y,PMTCT,6,Y
1427,HMIS,DHIS,ANC RECIEVED ALBENDAZOLE 1 DOSE,Electronic,District,Y,PMTCT,6,Y
1428,HMIS,DHIS,ANC RECIEVED ITN,Electronic,District,Y,PMTCT,46,Y
1429,HMIS,DHIS,ANC RECIEVED NVP,Electronic,District,Y,PMTCT,46,Y
1430,HMIS,DHIS,ANC STARTED 1 VISITS IN WK 0 12,Electronic,District,Y,PMTCT,6,Y
1431,HMIS,DHIS,ANC SYPHILIS STATUS +VE,Electronic,District,Y,PMTCT,56,Y
1432,HMIS,DHIS,ANC SYPHILIS STATUS UNKNOWN,Electronic,District,Y,PMTCT,56,Y
1433,HMIS,DHIS,ANC SYPHILIS STATUS VE,Electronic,District,Y,PMTCT,56,Y
1434,HMIS,DHIS,ANC TOT STARTED ART 28+ WKS,Electronic,District,Y,PMTCT,46,Y
1435,HMIS,DHIS,ANC TOTAL WITH 1 VISIT,Electronic,District,Y,PMTCT,6,Y
1436,HMIS,DHIS,ANC TOTAL WITH 2 VISITS,Electronic,District,Y,PMTCT,6,Y
1437,HMIS,DHIS,ANC TOTAL WITH 3 VISITS,Electronic,District,Y,PMTCT,6,Y
1438,HMIS,DHIS,ANC TOTAL WITH 4 VISITS,Electronic,District,Y,PMTCT,6,Y
1439,HMIS,DHIS,ANC TOTAL WITH 5+ VISITS,Electronic,District,Y,PMTCT,6,Y
1440,HMIS,DHIS,ANC TOTSTARTED ART AT 0 27 WKS,Electronic,District,Y,PMTCT,6,Y
1441,HMIS,DHIS,ANC WOMEN ON CPT,Electronic,District,Y,PMTCT,6,Y
1442,HMIS,DHIS,ART ADHERENCE 0 – 6 DOSES MISSED,Electronic,District,Y,ART,4,Y
1443,HMIS,DHIS,ART ADHERENCE 7+ DOSES MISSED,Electronic,District,Y,ART,4,Y
1444,HMIS,DHIS,ART ADHERENCE UNKNOWN,Electronic,District,Y,ART,4,Y
1445,HMIS,DHIS,ART ADULTS 15 YEARS OR OLDER AT ART INITIATION,Electronic,District,Y,ART,4,Y
1446,HMIS,DHIS,ART ADULTS 15 YEARS OR OLDER AT ENROLMENT,Electronic,District,Y,ART,4,Y
1447,HMIS,DHIS,ART ANC,Electronic,District,Y,ART,4,?
1448,HMIS,DHIS,ART ARV SUPPLY HUB SITE,Electronic,District,Y,ART,14,Y
1449,HMIS,DHIS,ART BLOOD COLLECTION,Electronic,District,Y,ART,4,Y
1450,HMIS,DHIS,ART BREASTFEEDING MOTHERS,Electronic,District,Y,ART,46,Y
1451,HMIS,DHIS,ART CD4 BELOW THRESHOLD,Electronic,District,Y,ART,4,Y
1452,HMIS,DHIS,ART CD4 COUNT  ON SITE,Electronic,District,Y,ART,4,Y
1453,HMIS,DHIS,ART CHILDREN 12 23 MONTHS,Electronic,District,Y,ART,4,Y
1454,HMIS,DHIS,ART CHILDREN 2 BELOW 24 MONTHS AT ENROLM,Electronic,District,Y,ART,4,Y
1455,HMIS,DHIS,ART CHILDREN 24 M 14 YRS AT ART INITIATION,Electronic,District,Y,ART,4,Y
1456,HMIS,DHIS,ART CHILDREN 24 MONTHS 14 YRS AT ENROLM,Electronic,District,Y,ART,4,Y
1457,HMIS,DHIS,ART CHILDREN BELOW 24 M AT ART INITIATION,Electronic,District,Y,ART,4,Y
1458,HMIS,DHIS,ART COHORT 108 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1459,HMIS,DHIS,ART COHORT 12 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1460,HMIS,DHIS,ART COHORT 12 MONTH SURVIVAL CHILDREN,Electronic,District,Y,ART,4,Y
1461,HMIS,DHIS,ART COHORT 12 MONTH SURVIVAL OPTIONB+,Electronic,District,Y,ART,4,Y
1462,HMIS,DHIS,ART COHORT 120 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1463,HMIS,DHIS,ART COHORT 24 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1464,HMIS,DHIS,ART COHORT 24 MONTH SURVIVAL OPTIONB+,Electronic,District,Y,ART,4,Y
1465,HMIS,DHIS,ART COHORT 36 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1466,HMIS,DHIS,ART COHORT 48 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1467,HMIS,DHIS,ART COHORT 6 MONTH SURVIVAL OPTIONB+,Electronic,District,Y,ART,4,Y
1468,HMIS,DHIS,ART COHORT 60 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1469,HMIS,DHIS,ART COHORT 72 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1470,HMIS,DHIS,ART COHORT 84 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1471,HMIS,DHIS,ART COHORT 96 MONTH SURVIVAL ALL AGES,Electronic,District,Y,ART,4,Y
1472,HMIS,DHIS,ART CONFIRMED INFECTED PATIENTS,Electronic,District,Y,ART,4,Y
1473,HMIS,DHIS,ART CURRENT EPISODE OF TB,Electronic,District,Y,ART,34,Y
1474,HMIS,DHIS,ART DEFAULTED,Electronic,District,Y,ART,4,Y
1475,HMIS,DHIS,ART DEFAULTED  PRE ART,Electronic,District,Y,ART,4,Y
1476,HMIS,DHIS,ART DIED  PRE ART,Electronic,District,Y,ART,4,Y
1477,HMIS,DHIS,ART DIED AFTER THE END OF THE 3RD MONTH AFTER ART INITIATION,Electronic,District,Y,ART,4,Y
1478,HMIS,DHIS,ART DIED TOTAL,Electronic,District,Y,ART,4,Y
1479,HMIS,DHIS,ART DIED WITHIN THE 1ST MONTH AFTER ART INITIATION,Electronic,District,Y,ART,4,Y
1480,HMIS,DHIS,ART DIED WITHIN THE 2ND MONTH AFTER ART INITIATION,Electronic,District,Y,ART,4,Y
1481,HMIS,DHIS,ART DIED WITHIN THE 3RD MONTH AFTER ART INITIATION,Electronic,District,Y,ART,4,Y
1482,HMIS,DHIS,ART END TIME,Electronic,District,Y,ART,4,Y
1483,HMIS,DHIS,ART EXPOSED INFANTS,Electronic,District,Y,ART,4,Y
1484,HMIS,DHIS,ART FIRST ART PATIENT REG,Electronic,District,Y,ART,4,Y
1485,HMIS,DHIS,ART FP,Electronic,District,Y,ART,34,Y
1486,HMIS,DHIS,ART HCC MALES  ALL AGES,Electronic,District,Y,ART,4,Y
1487,HMIS,DHIS,ART HCC NON PREGNANT FEMALES,Electronic,District,Y,ART,4,Y
1488,HMIS,DHIS,ART HCC PREGNANT FEMALES,Electronic,District,Y,ART,46,Y
1489,HMIS,DHIS,ART HCC TOTAL REGISTERED,Electronic,District,Y,ART,4,Y
1490,HMIS,DHIS,ART HIV EXP CHILD FUP,Electronic,District,Y,ART,4,Y
1491,HMIS,DHIS,ART INFANTS <12 MTHS PCR+,Electronic,District,Y,ART,46,Y
1492,HMIS,DHIS,ART INFANTS BELOW 2 MONTHS AT ENROLMENT,Electronic,District,Y,ART,46,Y
1493,HMIS,DHIS,ART KS KAPOSI’S SARCOMA,Electronic,District,Y,ART,4,Y
1494,HMIS,DHIS,ART MALES,Electronic,District,Y,ART,4,Y
1495,HMIS,DHIS,ART MATERNITY,Electronic,District,Y,ART,46,Y
1496,HMIS,DHIS,ART NEVER TB OR TB OVER 2 YEARS AGO,Electronic,District,Y,ART,4,Y
1497,HMIS,DHIS,ART NEW ACTION POINTS FOR CLINIC TEAM,Electronic,District,Y,ART,4,Y
1498,HMIS,DHIS,ART NEW ACTION POINTS FOR SUPERVISION TEAM,Electronic,District,Y,ART,4,Y
1499,HMIS,DHIS,ART NON PREGNANT FEMALES,Electronic,District,Y,ART,4,Y
1500,HMIS,DHIS,ART PATIENTS ALIVE ON ART CURRENTLY ON CPT,Electronic,District,Y,ART,4,Y
1501,HMIS,DHIS,ART PATIENTS ENROLLED FIRST TIME,Electronic,District,Y,ART,4,Y
1502,HMIS,DHIS,ART PATIENTS INITIATED ON ART FIRST TIME,Electronic,District,Y,ART,4,Y
1503,HMIS,DHIS,ART PATIENTS RE ENROLLED,Electronic,District,Y,ART,4,Y
1504,HMIS,DHIS,ART PATIENTS RE INITIATED ON ART,Electronic,District,Y,ART,4,Y
1505,HMIS,DHIS,ART PATIENTS RETAINED IN PRE ART CURRENTLY ON CPT,Electronic,District,Y,ART,4,Y
1506,HMIS,DHIS,ART PATIENTS RETAINED IN PRE ART CURRENTLY ON IPT,Electronic,District,Y,ART,4,Y
1507,HMIS,DHIS,ART PATIENTS TRANSFERRED IN,Electronic,District,Y,ART,4,Y
1508,HMIS,DHIS,ART PATIENTS TRANSFERRED IN ON ART,Electronic,District,Y,ART,4,Y
1509,HMIS,DHIS,ART PREGNANT FEMALES,Electronic,District,Y,ART,46,Y
1510,HMIS,DHIS,ART PREGNANT WOMEN,Electronic,District,Y,ART,46,Y
1511,HMIS,DHIS,ART PRES SEV HIV DISEASE AGE <12 M,Electronic,District,Y,ART,4,Y
1512,HMIS,DHIS,ART REGIMENS OTHER  PAED ADULT,Electronic,District,Y,ART,4,Y
1513,HMIS,DHIS,ART REGIMENS REGIMEN 1A,Electronic,District,Y,ART,14,Y
1514,HMIS,DHIS,ART REGIMENS REGIMEN 1P,Electronic,District,Y,ART,14,Y
1515,HMIS,DHIS,ART REGIMENS REGIMEN 2A,Electronic,District,Y,ART,14,Y
1516,HMIS,DHIS,ART REGIMENS REGIMEN 2P,Electronic,District,Y,ART,14,Y
1517,HMIS,DHIS,ART REGIMENS REGIMEN 3A,Electronic,District,Y,ART,14,Y
1518,HMIS,DHIS,ART REGIMENS REGIMEN 3P,Electronic,District,Y,ART,14,Y
1519,HMIS,DHIS,ART REGIMENS REGIMEN 4A,Electronic,District,Y,ART,14,Y
1520,HMIS,DHIS,ART REGIMENS REGIMEN 4P,Electronic,District,Y,ART,14,Y
1521,HMIS,DHIS,ART REGIMENS REGIMEN 5A,Electronic,District,Y,ART,14,Y
1522,HMIS,DHIS,ART REGIMENS REGIMEN 6A,Electronic,District,Y,ART,14,Y
1523,HMIS,DHIS,ART REGIMENS REGIMEN 7A,Electronic,District,Y,ART,14,Y
1524,HMIS,DHIS,ART REGIMENS REGIMEN 8A,Electronic,District,Y,ART,14,Y
1525,HMIS,DHIS,ART REGIMENS REGIMEN 9P,Electronic,District,Y,ART,14,Y
1526,HMIS,DHIS,ART SIDE EFFECTS ANY SIDE EFFECTS,Electronic,District,Y,ART,4,Y
1527,HMIS,DHIS,ART SIDE EFFECTS NONE,Electronic,District,Y,ART,4,Y
1528,HMIS,DHIS,ART SIDE EFFECTS UNKNOWN,Electronic,District,Y,ART,4,Y
1529,HMIS,DHIS,ART START TIME,Electronic,District,Y,ART,4,Y
1530,HMIS,DHIS,ART STARTED ART,Electronic,District,Y,ART,4,Y
1531,HMIS,DHIS,ART STI TREAT,Electronic,District,Y,ART,34,Y
1532,HMIS,DHIS,ART STOPPED TAKING ARVS,Electronic,District,Y,ART,4,Y
1533,HMIS,DHIS,ART TB REG INITIATION,Electronic,District,Y,ART,34,Y
1534,HMIS,DHIS,ART TB STATUS CONF NOT ON RX,Electronic,District,Y,ART,34,Y
1535,HMIS,DHIS,ART TB STATUS CONF ON TB RX,Electronic,District,Y,ART,34,Y
1536,HMIS,DHIS,ART TB STATUS NOT SUSPECTED,Electronic,District,Y,ART,34,Y
1537,HMIS,DHIS,ART TB STATUS SUSPECTED,Electronic,District,Y,ART,34,Y
1538,HMIS,DHIS,ART TB STATUS UNKNOWN,Electronic,District,Y,ART,34,Y
1539,HMIS,DHIS,ART TB WITHIN THE LAST 2 YEARS,Electronic,District,Y,ART,34,Y
1540,HMIS,DHIS,ART TLC <1200 MM3,Electronic,District,Y,ART,4,Y
1541,HMIS,DHIS,ART TOTAL ALIVE AND ON ART,Electronic,District,Y,ART,4,Y
1542,HMIS,DHIS,ART TOTAL PERSONS GIVEN PEP IN LAST QUARTER,Electronic,District,Y,ART,4,Y
1543,HMIS,DHIS,ART TOTAL REGISTERED,Electronic,District,Y,ART,4,Y
1544,HMIS,DHIS,ART TOTAL RETAINED ALIVE IN PRE ART FOLLOW UP,Electronic,District,Y,ART,4,Y
1545,HMIS,DHIS,ART TRANSFERRED OUT,Electronic,District,Y,ART,4,Y
1546,HMIS,DHIS,ART TRANSFERRED OUT  PRE ART,Electronic,District,Y,ART,4,Y
1547,HMIS,DHIS,ART TRANSFUSION,Electronic,District,Y,ART,4,Y
1548,HMIS,DHIS,ART UNKNOWN REASON OUTSIDE GUIDELINES,Electronic,District,Y,ART,4,Y
1549,HMIS,DHIS,ART VISIT DATE,Electronic,District,Y,ART,4,Y
1550,HMIS,DHIS,ART WHO STAGE 3,Electronic,District,Y,ART,4,Y
1551,HMIS,DHIS,ART WHO STAGE 4,Electronic,District,Y,ART,4,Y
1552,HMIS,DHIS,ART WOMEN RECEIVED DEPO AT ART IN THE LAST QUARTER,Electronic,District,Y,ART,4,Y
1553,HMIS,DHIS,ART WOMEN RECEIVED DEPO AT PRE ART IN THE LAST QUARTER,Electronic,District,Y,ART,4,Y
1554,HMIS,DHIS,ASTHMA ADMISSION,Electronic,District,N,,none,
1555,HMIS,DHIS,ASTHMA INPATIENT DEATH,Electronic,District,N,,none,
1556,HMIS,DHIS,ASTHMA NEW,Electronic,District,N,,none,
1557,HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION ANC PMTC,Electronic,District,Y,NUTRITION,3,Y
1558,HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION OPD,Electronic,District,Y,NUTRITION,3,Y
1559,HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION OTHER,Electronic,District,Y,NUTRITION,3,Y
1560,HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION PRE ART ART,Electronic,District,Y,NUTRITION,3,Y
1561,HMIS,DHIS,B  OF THOSE ASSESSED # WITH MODERATE UNDERNUTRITION TB,Electronic,District,Y,NUTRITION,3,Y
1562,HMIS,DHIS,BILHARZIA ADMISSION,Electronic,District,N,,none,
1563,HMIS,DHIS,BILHARZIA INPATIENT DEATH,Electronic,District,N,,none,
1564,HMIS,DHIS,CANCER # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,N,,none,
1565,HMIS,DHIS,CANCER # OF FILM SHOWS,Electronic,District,N,,none,
1566,HMIS,DHIS,CANCER # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,N,,none,
1567,HMIS,DHIS,CANCER # OF ROAD SHOWS,Electronic,District,N,,none,
1568,HMIS,DHIS,CANCER DISTRICT HOSPITAL,Electronic,District,N,,none,
1569,HMIS,DHIS,CANCER FLIPCHART,Electronic,District,N,,none,
1570,HMIS,DHIS,CANCER HEALTH CENTRE,Electronic,District,N,,none,
1571,HMIS,DHIS,CANCER LEAFLETS,Electronic,District,N,,none,
1572,HMIS,DHIS,CANCER NONE,Electronic,District,N,,none,
1573,HMIS,DHIS,CANCER OTHER,Electronic,District,N,,none,
1574,HMIS,DHIS,CANCER POSTERS,Electronic,District,N,,none,
1575,HMIS,DHIS,CANCER RURAL COMM HOSP,Electronic,District,N,,none,
1576,HMIS,DHIS,CANCER TOTAL# PROVIDED IN THIS QUARTER,Electronic,District,N,,none,
1577,HMIS,DHIS,CANCER TV DVDS,Electronic,District,N,,none,
1578,HMIS,DHIS,CATARACT ADMISSION,Electronic,District,N,,none,
1579,HMIS,DHIS,CATARACT INPATIENT DEATH,Electronic,District,N,,none,
1580,HMIS,DHIS,CATARACT NEW,Electronic,District,N,,none,
1581,HMIS,DHIS,CBD CLIENT AGE 19 25,Electronic,District,Y,ART,4,N
1582,HMIS,DHIS,CBD CLIENT AGE 26 35,Electronic,District,Y,ART,4,N
1583,HMIS,DHIS,CBD CLIENT AGE 36 49,Electronic,District,Y,ART,4,N
1584,HMIS,DHIS,CBD CLIENT AGE<18,Electronic,District,Y,ART,4,N
1585,HMIS,DHIS,CBD CLIENTS CHANGING METHODS,Electronic,District,Y,ART,4,N
1586,HMIS,DHIS,CBD CONTINUING CLIENTS,Electronic,District,Y,ART,4,N
1587,HMIS,DHIS,CBD DEPO,Electronic,District,Y,ART,4,N
1588,HMIS,DHIS,CBD HEALTH EDUCATION MESSAGES F,Electronic,District,Y,ART,4,N
1589,HMIS,DHIS,CBD HEALTH EDUCATION MESSAGES M,Electronic,District,Y,ART,4,N
1590,HMIS,DHIS,CBD IMPLANTS,Electronic,District,Y,ART,4,N
1591,HMIS,DHIS,CBD IMPLANTS IMPLANON,Electronic,District,Y,ART,4,N
1592,HMIS,DHIS,CBD IMPLANTS JADELLE,Electronic,District,Y,ART,4,N
1593,HMIS,DHIS,CBD LOOP,Electronic,District,Y,ART,4,N
1594,HMIS,DHIS,CBD LOSSES ADJUSTMENT +VE,Electronic,District,Y,ART,4,N
1595,HMIS,DHIS,CBD LOSSES ADJUSTMENT VE,Electronic,District,Y,ART,4,N
1596,HMIS,DHIS,CBD NEW CLIENTS,Electronic,District,Y,ART,4,N
1597,HMIS,DHIS,CBD NEW QUANTITY ON HAND,Electronic,District,Y,ART,4,N
1598,HMIS,DHIS,CBD PHYSICAL EXAMINATIONS,Electronic,District,Y,ART,4,N
1599,HMIS,DHIS,CBD QUANTITY DISPENSED,Electronic,District,Y,ART,4,N
1600,HMIS,DHIS,CBD QUANTITY ISSUED,Electronic,District,Y,ART,4,N
1601,HMIS,DHIS,CBD QUANTITY ON HAND,Electronic,District,Y,ART,4,N
1602,HMIS,DHIS,CBD RETURNING CLIENTS,Electronic,District,Y,ART,4,N
1603,HMIS,DHIS,CBD SIDE EFFECTS,Electronic,District,Y,ART,4,N
1604,HMIS,DHIS,CBD TUBAL LIGATION,Electronic,District,Y,ART,4,N
1605,HMIS,DHIS,CBMNC # OF 1ST HOME VISITS TO MOTHER NEWBORNS WITHIN 3 DAYS OF DELIVERY,Electronic,District,N,,none,
1606,HMIS,DHIS,CBMNC # OF 1ST HOME VISITS TO PREGNANT WOMEN CONDUCTED THIS MONTH,Electronic,District,N,,none,
1607,HMIS,DHIS,CBMNC # OF HOME VISITS TO MOTHERS NEWBORNS WITHIN 1 WEEK OF DELIVERY,Electronic,District,N,,none,
1608,HMIS,DHIS,CBMNC # OF NEWBORNS WITH 1 OR MORE DANGER SIGNS REFERRED TO HEALTH FACILITY,Electronic,District,N,,none,
1609,HMIS,DHIS,CBMNC # OF PREGNANT WOMEN WITH 1 OR MORE DANGER SIGNS REFERRED TO HEALTH FACILITY,Electronic,District,N,,none,
1610,HMIS,DHIS,CBMNC # OF REPORTING HEALTH CENTRES,Electronic,District,N,,none,
1611,HMIS,DHIS,CBMNC # OF SECOND HOME VISITS TO PREGNANT WOMEN CONDUCTED THIS MONTH,Electronic,District,N,,none,
1612,HMIS,DHIS,CBMNC # OF WOMEN WITH ONE OR MORE DANGER SIGN REFERRED TO HEALTH FACILITY AFTER DELIVERY,Electronic,District,N,,none,
1613,HMIS,DHIS,CBMNH # HSAS REPORTING THIS MONTH,Electronic,District,N,,none,
1614,HMIS,DHIS,CBMNH # HSAS TRAINED IN CBMNC,Electronic,District,N,,none,
1615,HMIS,DHIS,CBMNH # OF BABIES IDENTIFIED AS LBW  <2500G  BY HSA WITHIN 8 DAYS OF DELIVERY,Electronic,District,N,,none,
1616,HMIS,DHIS,CBMNH # OF BIRTHS  HOME OR FACILITY  REGISTERED BY HSAS THIS MONTH,Electronic,District,N,,none,
1617,HMIS,DHIS,CBMNH # OF COMPLETED PREGNANCIES THIS MONTH,Electronic,District,N,,none,
1618,HMIS,DHIS,CBMNH # OF EARLY NEONATAL DEATHS  0 7 DAYS AFTER BIRTH  OCCURRED IN THE COMMUNITY,Electronic,District,N,,none,
1619,HMIS,DHIS,CBMNH # OF ELIGIBLE LBW  BETWEEN 2000G AND 2500G  INITIATING COMMUNITY KMC,Electronic,District,N,,none,
1620,HMIS,DHIS,CBMNH # OF HOME DELIVERIES REGISTERED BY HSAS THIS MONTH,Electronic,District,N,,none,
1621,HMIS,DHIS,CBMNH # OF LBW NEWBORNS WHO ARE REFERRED FOR EXTRA CARE,Electronic,District,N,,none,
1622,HMIS,DHIS,CBMNH # OF LIVE BIRTHS  HOME OR FACILITY  REGISTERED BY HSAS THIS MONTH,Electronic,District,N,,none,
1623,HMIS,DHIS,CBMNH # OF LIVE BIRTHS DELIVERED AT HOME REGISTERED BY HSAS THIS MONTH,Electronic,District,N,,none,
1624,HMIS,DHIS,CBMNH # OF NEW PREGNANCIES REGISTERED THIS MONTH,Electronic,District,N,,none,
1625,HMIS,DHIS,CBMNH # OF NEWBORNS BORN AT HOME WHO RECEIVE A HOME VISIT BY AN HSA WITHIN 24 HOURS OF DELIVERY,Electronic,District,N,,none,
1626,HMIS,DHIS,CBMNH # OF NEWBORNS WHO RECEIVE AT LEAST 1 HOME VISIT FROM AN HSA WITHIN 3 DAYS OF DELIVERY,Electronic,District,N,,none,
1627,HMIS,DHIS,CBMNH # OF NEWBORNS WHO RECEIVE AT LEAST 2 HOME VISITS FROM AN HSA WITHIN 8 DAYS OF DELIVERY,Electronic,District,N,,none,
1628,HMIS,DHIS,CBMNH # OF NEWBORNS WITH AT LEAST ONE DANGER SIGN REFERRED BY AN HSA TO A HEALTH FACILITY,Electronic,District,N,,none,
